prod_id,year,geography,commodity,reference_point,material_type,data_type,unit,value,value_tonnes,comment,main_id,facility_group_id,company_id,source_id
36395102_prod,2023,Canada,Iron,Crude ore,,Production,t of iron ore,15782798.067535635,15782798.067535635,,NL-MAIN-b64bae7a,,CMP-8a99044e,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754055_cap,2023,Canada,,Crude ore,,Capacity,tonnes,4624000.019786403,4624000.019786403,,ON-MAIN-6e9b2449,GRP-dc07540b,CMP-9617aef4,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754056_cap,2023,Canada,,Crude ore,,Capacity,tonnes,35547000.15210797,35547000.15210797,,ON-MAIN-f080c409,GRP-dc07540b,CMP-9617aef4,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754057_cap,2023,Canada,,Crude ore,,Capacity,tonnes,367000001.5704173,367000001.5704173,,BC-MAIN-599152a0,,CMP-12afc634,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754058_cap,2023,Canada,,Crude ore,,Capacity,tonnes,11041000.04724517,11041000.04724517,,ON-MAIN-52224e1e,GRP-dc07540b,CMP-9617aef4,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754060_cap,2023,Canada,,Crude ore,,Capacity,tonnes,4822000.020633657,4822000.020633657,,ON-MAIN-48fe2205,GRP-dc07540b,CMP-9617aef4,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754061_cap,2023,Canada,,Crude ore,,Capacity,tonnes,645000002.7599977,645000002.7599977,,BC-MAIN-6b4800fe,,CMP-e35f138c,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754066_cap,2023,Canada,,Crude ore,,Capacity,tonnes,263100001.12582237,263100001.12582237,,BC-MAIN-bf503b6b,,CMP-06e20c6e,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754067_cap,2023,Canada,,Crude ore,,Capacity,tonnes,87879592.9686352,87879592.9686352,,QC-MAIN-30c1828c,GRP-b48ec279,CMP-d5f1c66b,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754071_cap,2023,Canada,,Crude ore,,Capacity,tonnes,107381000.45949042,107381000.45949042,,BC-MAIN-e34feb4d,,CMP-fa032e20,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754075_cap,2023,Canada,,Crude ore,,Capacity,tonnes,13570000.058066929,13570000.058066929,,MB-MAIN-be5b3dc8,GRP-a13779f8,CMP-12afc634,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754077_cap,2023,Canada,,Crude ore,,Capacity,tonnes,19882000.085076395,19882000.085076395,,QC-MAIN-e51eda66,,CMP-6265c407,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754081_cap,2023,Canada,,Crude ore,,Capacity,tonnes,87879592.9686352,87879592.9686352,,ON-MAIN-7001a391,,CMP-5f083f16,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754082_cap,2023,Canada,,Crude ore,,Capacity,tonnes,7413000.031720718,7413000.031720718,,NL-MAIN-c139de6d,,CMP-24a4f1d5,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754083_cap,2023,Canada,,Crude ore,,Capacity,tonnes,2313000.0098974803,2313000.0098974803,,YT-MAIN-752fbcae,,CMP-e0e7077f,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754084_cap,2023,Canada,,Crude ore,,Capacity,tonnes,250025001.06987357,250025001.06987357,,BC-MAIN-ed23117f,,CMP-fa032e20,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754085_cap,2023,Canada,,Crude ore,,Capacity,tonnes,49029000.209798336,49029000.209798336,,BC-MAIN-3f490561,,CMP-0dfcd91e,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754086_cap,2023,Canada,,Crude ore,,Capacity,tonnes,4110000.0175869614,4110000.0175869614,,BC-MAIN-23155c25,,CMP-05423572,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754087_cap,2023,Canada,,Crude ore,,Capacity,tonnes,34087000.14586053,34087000.14586053,,BC-MAIN-aa76f6f2,,CMP-d94be190,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754096_cap,2023,Canada,,Crude ore,,Capacity,tonnes,15000000.064185994,15000000.064185994,,QC-MAIN-a97821c0,,CMP-d5f1c66b,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754097_cap,2023,Canada,,Crude ore,,Capacity,tonnes,454900001.9465472,454900001.9465472,,BC-MAIN-8eb8be0d,,CMP-4a434d72,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754102_cap,2023,Canada,,Crude ore,,Capacity,tonnes,16900000.07231622,16900000.07231622,,ON-MAIN-40ce0593,GRP-de097f20,CMP-d5f1c66b,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754103_cap,2023,Canada,,Crude ore,,Capacity,tonnes,87879592.9686352,87879592.9686352,,MB-MAIN-e0a6250e,,CMP-9617aef4,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754104_cap,2023,Canada,,Crude ore,,Capacity,tonnes,2453000.0104965493,2453000.0104965493,,ON-MAIN-28f3f0fc,GRP-dc07540b,CMP-9617aef4,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754105_cap,2023,Canada,,Crude ore,,Capacity,tonnes,87879592.9686352,87879592.9686352,,QC-MAIN-b2148882,,CMP-1fbde0ec,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754106_cap,2023,Canada,,Crude ore,,Capacity,tonnes,31100000.133078963,31100000.133078963,,NL-MAIN-2d8801d6,,CMP-9617aef4,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
25486533_cap,2023,Canada,,Crude ore,,Capacity,tonnes,2500000.0106976656,2500000.0106976656,,ON-MAIN-f8313ebd,,CMP-d5f1c66b,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
25486534_cap,2023,Canada,,Crude ore,,Capacity,tonnes,22000000.094139457,22000000.094139457,,ON-MAIN-a3c56a83,,CMP-967076a1,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
36395102_cap,2023,Canada,,Crude ore,,Capacity,tonnes,478943002.0494288,478943002.0494288,,NL-MAIN-b64bae7a,,CMP-8a99044e,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
